,Parent_Count,Char_Count,Main_Tag,Main_Tag_Char_Count,Main_Tag_Name,Main_Tag_Attributes,Tag_Count_meta,Tag_Count_p,Tag_Count_h4,Tag_Count_html,Tag_Count_nav,Tag_Count_section,Tag_Count_footer,Tag_Count_a,Tag_Count_link,Tag_Count_hr,Tag_Count_ul,Tag_Count_form,Tag_Count_body,Tag_Count_button,Tag_Count_script,Tag_Count_b,Tag_Count_div,Tag_Count_head,Tag_Count_img,Tag_Count_input,Tag_Count_title,Tag_Count_h2,Tag_Count_header,Tag_Count_h1,Tag_Count_li,Tag_Count_span,Tag_Count_label,Attr_for,Attr_lang,Attr_charset,Attr_content,Attr_name,Attr_href,Attr_rel,Attr_class,Attribute_Value_navbar-default,Attribute_Value_navbar,Attribute_Value_container,Attribute_Value_primary-menu,Attribute_Value_logo,Attribute_Value_pull-left,Attribute_Value_logo-image,Attribute_Value_block,Attr_src,Attribute_Value_cart,Attribute_Value_visible-xs,Attribute_Value_head-link,Attr_id,Attribute_Value_pull-right,Attribute_Value_navigation,Attribute_Value_navbar-header,Attribute_Value_collapsed,Attribute_Value_navbar-toggle,Attr_type,Attribute_Value_sr-only,Attribute_Value_icon-bar,Attribute_Value_navbar-collapse,Attribute_Value_collapse,Attribute_Value_nav,Attribute_Value_navbar-nav,Attribute_Value_navbar-right,Attribute_Value_hidden-xs,Attr_action,Attr_method,Attribute_Value_form-control,Attr_placeholder,Attr_value,Attr_title,Attribute_Value_dropdown,Attribute_Value_dropdown-toggle,Attribute_Value_caret,Attribute_Value_dropdown-menu,Attribute_Value_category-menu,Attribute_Value_search-box,Attribute_Value_row,Attribute_Value_col-md-8,Attribute_Value_form-horizontal,Attr_role,Attribute_Value_text-danger,Attribute_Value_validation-summary-valid,Attr_style,Attribute_Value_form-group,Attribute_Value_control-label,Attribute_Value_col-md-2,Attribute_Value_col-md-10,Attribute_Value_field-validation-valid,Attribute_Value_col-md-offset-2,Attribute_Value_checkbox,Attribute_Value_btn,Attribute_Value_btn-default,Attribute_Value_col-md-4,Attribute_Value_clearfix,Attribute_Value_footer-content,Attribute_Value_col-md-3,Attr_target,Attribute_Value_deploy-azure,Attribute_Value_col-md-6,Attribute_Value_pull-left-sm,Attribute_Value_footer-link,Attribute_Value_pull-right-md,Attribute_Value_text-center,Merged_Binary_Value,Class_Dummy_Decimal_Value
73,8,63,<li>,4,li,[],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0.0
74,9,52,"<a href=""/Store/Browse?CategoryId=5"">",37,a,"['href=""/Store/Browse?CategoryId=5""']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,/Store/Browse?CategoryId=5,,,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0.0
75,8,62,<li>,4,li,[],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0.0
76,9,51,"<a href=""/Store/Browse?CategoryId=6"">",37,a,"['href=""/Store/Browse?CategoryId=6""']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,/Store/Browse?CategoryId=6,,,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0.0
77,8,55,<li>,4,li,[],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0.0
78,9,44,"<a href=""/Store/Browse?CategoryId=7"">",37,a,"['href=""/Store/Browse?CategoryId=7""']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,/Store/Browse?CategoryId=7,,,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0.0
79,8,36,<li>,4,li,[],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0.0
80,9,25,"<a href=""/Store"">",17,a,"['href=""/Store""']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,/Store,,,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0.0
81,3,212,"<div class=""visible-xs search-box"">",35,div,"['class=""visible-xs search-box""']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,,,,,,,,visible-xs search-box,0,0,0,0,0,0,0,0,,0,1,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,1,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,35184372121600.0
82,4,166,"<form action=""/Search"" method=""get"">",36,form,"['action=""/Search""', 'method=""get""']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,/Search,get,0,,,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0.0
83,5,88,"<input class=""form-control"" id=""q"" name=""q"" placeholder=""Search"" type=""text"" value="""" />",88,input,"['class=""form-control""', 'id=""q""', 'name=""q""', 'placeholder=""Search""', 'type=""text""', 'value=""""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,q,,,form-control,0,0,0,0,0,0,0,0,,0,0,0,q,0,0,0,0,0,text,0,0,0,0,0,0,0,0,,,1,Search,,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16777216.0
84,5,34,"<input type=""submit"" value="""" />",32,input,"['type=""submit""', 'value=""""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,submit,0,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0.0
85,2,2560,"<div class=""container"">",23,div,"['class=""container""']",0,3,2,0,0,2,0,3,0,1,1,1,0,0,0,0,15,0,0,6,0,1,0,0,1,2,3,,,,,,,,container,0,0,1,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1,1.0
86,3,18,<h2>,4,h2,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0.0
87,3,2509,"<div class=""row"">",17,div,"['class=""row""']",0,3,2,0,0,2,0,3,0,1,1,1,0,0,0,0,14,0,0,6,0,0,0,0,1,2,3,,,,,,,,row,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,1,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,8388608.0
88,4,2057,"<div class=""col-md-8"">",22,div,"['class=""col-md-8""']",0,2,1,0,0,1,0,2,0,1,1,1,0,0,0,0,11,0,0,6,0,0,0,0,1,2,3,,,,,,,,col-md-8,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,131072.0
89,5,2025,"<section id=""loginForm"">",24,section,"['id=""loginForm""']",0,2,1,0,0,1,0,2,0,1,1,1,0,0,0,0,10,0,0,6,0,0,0,0,1,2,3,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,loginForm,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0.0
90,6,1987,"<form action=""/Account/Login?returnurl=%2FManage"" class=""form-horizontal"" method=""post"" role=""form"">",100,form,"['action=""/Account/Login?returnurl=%2FManage""', 'class=""form-horizontal""', 'method=""post""', 'role=""form""']",0,2,1,0,0,0,0,2,0,1,1,1,0,0,0,0,10,0,0,6,0,0,0,0,1,2,3,,,,,,,,form-horizontal,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,/Account/Login?returnurl=%2FManage,post,0,,,,0,0,0,0,0,0,0,0,1,form,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,2147483648.0
91,7,41,<h4>,4,h4,[],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0.0
92,7,8,<hr />,6,hr,[],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0.0
93,7,123,"<div class=""text-danger validation-summary-valid"" data-valmsg-summary=""true"">",77,div,"['class=""text-danger validation-summary-valid""']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,,text-danger validation-summary-valid,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1.8014407099416576e+16
94,8,38,<ul>,4,ul,[],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0.0
95,9,29,"<li style=""display:none"" />",27,li,"['style=""display:none""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,,0,0,display:none,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0.0
96,7,443,"<div class=""form-group"">",24,div,"['class=""form-group""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,1,,,,,,,,form-group,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,2097152.0
97,8,65,"<label class=""col-md-2 control-label"" for=""Email"">",50,label,"['class=""col-md-2 control-label""', 'for=""Email""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Email,,,,,,,col-md-2 control-label,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0,8796093022720.0
98,8,344,"<div class=""col-md-10"">",23,div,"['class=""col-md-10""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,col-md-10,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0,64.0
99,9,207,"<input class=""form-control"" data-val=""true"" data-val-email=""The Email field is not a valid e-mail address."" data-val-required=""The Email field is required."" id=""Email"" name=""Email"" type=""email"" value="""" />",205,input,"['class=""form-control""', 'id=""Email""', 'name=""Email""', 'type=""email""', 'value=""""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,Email,,,form-control,0,0,0,0,0,0,0,0,,0,0,0,Email,0,0,0,0,0,email,0,0,0,0,0,0,0,0,,,1,,,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16777216.0
100,9,104,"<span class=""text-danger field-validation-valid"" data-valmsg-for=""Email"" data-valmsg-replace=""true"" />",102,span,"['class=""text-danger field-validation-valid""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,text-danger field-validation-valid,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,,1,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,8590196736.0
101,7,391,"<div class=""form-group"">",24,div,"['class=""form-group""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,1,,,,,,,,form-group,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,2097152.0
102,8,71,"<label class=""col-md-2 control-label"" for=""Password"">",53,label,"['class=""col-md-2 control-label""', 'for=""Password""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Password,,,,,,,col-md-2 control-label,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0,8796093022720.0
103,8,286,"<div class=""col-md-10"">",23,div,"['class=""col-md-10""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,col-md-10,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0,64.0
104,9,146,"<input class=""form-control"" data-val=""true"" data-val-required=""The Password field is required."" id=""Password"" name=""Password"" type=""password"" />",144,input,"['class=""form-control""', 'id=""Password""', 'name=""Password""', 'type=""password""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,Password,,,form-control,0,0,0,0,0,0,0,0,,0,0,0,Password,0,0,0,0,0,password,0,0,0,0,0,0,0,0,,,1,,,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16777216.0
105,9,107,"<span class=""text-danger field-validation-valid"" data-valmsg-for=""Password"" data-valmsg-replace=""true"" />",105,span,"['class=""text-danger field-validation-valid""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,text-danger field-validation-valid,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,,1,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,8590196736.0
106,7,307,"<div class=""form-group"">",24,div,"['class=""form-group""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,,,,,,,,form-group,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,2097152.0
107,8,273,"<div class=""col-md-offset-2 col-md-10"">",39,div,"['class=""col-md-offset-2 col-md-10""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,,,,,,,,col-md-offset-2 col-md-10,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,1,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0,562949953421376.0
108,9,224,"<div class=""checkbox"">",22,div,"['class=""checkbox""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,,,,,,,,checkbox,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,33554432.0
